,id,temperature,humidity,datetime,last_capture,paths,class
636,30,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/30.jpg,0
637,30_15,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/30_15.jpg,1
638,30_30,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/30_30.jpg,3
639,30_45,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/30_45.jpg,2
640,30_60,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/30_60.jpg,2
641,30_75,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/30_75.jpg,2
642,31,28.5,90.0,2020-02-27 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/31.jpg,2
643,31_15,28.5,90.0,2020-02-27 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/31_15.jpg,2
644,31_30,28.5,90.0,2020-02-27 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/31_30.jpg,0
645,31_45,28.5,90.0,2020-02-27 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/31_45.jpg,1
646,31_60,28.5,90.0,2020-02-27 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/31_60.jpg,4
647,31_75,28.5,90.0,2020-02-27 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/31_75.jpg,3
648,32,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/32.jpg,0
649,32_15,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/32_15.jpg,4
650,32_30,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/32_30.jpg,3
651,32_45,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/32_45.jpg,4
652,32_60,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/32_60.jpg,0
653,32_75,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/32_75.jpg,0
654,33,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/33.jpg,3
655,33_15,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/33_15.jpg,1
656,33_30,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/33_30.jpg,3
657,33_45,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/33_45.jpg,2
658,33_60,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/33_60.jpg,0
659,33_75,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/33_75.jpg,1
660,34,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/34.jpg,0
661,34_15,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/34_15.jpg,0
662,34_30,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/34_30.jpg,2
663,34_45,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/34_45.jpg,3
664,34_60,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/34_60.jpg,0
665,34_75,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/34_75.jpg,4
666,35,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/35.jpg,0
667,35_15,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/35_15.jpg,3
668,35_30,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/35_30.jpg,3
669,35_45,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/35_45.jpg,1
670,35_60,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/35_60.jpg,4
671,35_75,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/35_75.jpg,4
672,36,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/36.jpg,2
673,36_15,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/36_15.jpg,4
674,36_30,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/36_30.jpg,0
675,36_45,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/36_45.jpg,2
676,36_60,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/36_60.jpg,4
677,36_75,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/36_75.jpg,3
678,37,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/37.jpg,2
679,37_15,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/37_15.jpg,1
680,37_30,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/37_30.jpg,2
681,37_45,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/37_45.jpg,2
682,37_60,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/37_60.jpg,3
683,37_75,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/37_75.jpg,1
684,38,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/38.jpg,2
685,38_15,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/38_15.jpg,1
686,38_30,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/38_30.jpg,0
687,38_45,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/38_45.jpg,4
688,38_60,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/38_60.jpg,1
689,38_75,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/38_75.jpg,1
690,39,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/39.jpg,4
691,39_15,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/39_15.jpg,2
692,39_30,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/39_30.jpg,0
693,39_45,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/39_45.jpg,1
694,39_60,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/39_60.jpg,3
695,39_75,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/39_75.jpg,1
696,40,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/40.jpg,2
697,40_15,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/40_15.jpg,0
698,40_30,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/40_30.jpg,4
699,40_45,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/40_45.jpg,4
700,40_60,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/40_60.jpg,2
701,40_75,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/40_75.jpg,3
702,41,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/41.jpg,4
703,41_15,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/41_15.jpg,4
704,41_30,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/41_30.jpg,0
705,41_45,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/41_45.jpg,3
706,41_60,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/41_60.jpg,2
707,41_75,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/41_75.jpg,1
708,42,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/42.jpg,4
709,42_15,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/42_15.jpg,2
710,42_30,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/42_30.jpg,1
711,42_45,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/42_45.jpg,0
712,42_60,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/42_60.jpg,4
713,42_75,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/42_75.jpg,3
714,43,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/43.jpg,3
715,43_15,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/43_15.jpg,2
716,43_30,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/43_30.jpg,4
717,43_45,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/43_45.jpg,4
718,43_60,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/43_60.jpg,1
719,43_75,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/43_75.jpg,2
720,44,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/44.jpg,4
721,44_15,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/44_15.jpg,3
722,44_30,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/44_30.jpg,3
723,44_45,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/44_45.jpg,2
724,44_60,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/44_60.jpg,3
725,44_75,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/44_75.jpg,2
726,45,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/45.jpg,2
727,45_15,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/45_15.jpg,1
728,45_30,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/45_30.jpg,1
729,45_45,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/45_45.jpg,0
730,45_60,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/45_60.jpg,4
731,45_75,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/45_75.jpg,0
732,46,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/46.jpg,0
733,46_15,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/46_15.jpg,0
734,46_30,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/46_30.jpg,2
735,46_45,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/46_45.jpg,0
736,46_60,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/46_60.jpg,0
737,46_75,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../Color Samples Dataset/Green segment/46_75.jpg,1
738,0,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/0.jpg,4
739,0_15,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/0_15.jpg,0
740,0_30,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/0_30.jpg,1
741,0_45,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/0_45.jpg,2
742,0_60,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/0_60.jpg,0
743,0_75,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/0_75.jpg,0
744,1,32.4,74.0,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/1.jpg,0
745,1_15,32.4,74.0,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/1_15.jpg,0
746,1_30,32.4,74.0,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/1_30.jpg,1
747,1_45,32.4,74.0,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/1_45.jpg,4
748,1_60,32.4,74.0,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/1_60.jpg,2
749,1_75,32.4,74.0,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/1_75.jpg,4
750,2,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/2.jpg,2
751,2_15,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/2_15.jpg,1
752,2_30,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/2_30.jpg,2
753,2_45,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/2_45.jpg,1
754,2_60,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/2_60.jpg,3
755,2_75,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/2_75.jpg,1
756,3,31.4,72.0,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/3.jpg,1
757,3_15,31.4,72.0,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/3_15.jpg,3
758,3_30,31.4,72.0,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/3_30.jpg,0
759,3_45,31.4,72.0,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/3_45.jpg,3
760,3_60,31.4,72.0,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/3_60.jpg,4
761,3_75,31.4,72.0,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/3_75.jpg,2
762,4,29.0,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/4.jpg,4
763,4_15,29.0,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/4_15.jpg,2
764,4_30,29.0,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/4_30.jpg,0
765,4_45,29.0,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/4_45.jpg,4
766,4_60,29.0,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/4_60.jpg,0
767,4_75,29.0,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/4_75.jpg,2
768,5,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/5.jpg,0
769,5_15,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/5_15.jpg,1
770,5_30,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/5_30.jpg,3
771,5_45,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/5_45.jpg,4
772,5_60,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/5_60.jpg,3
773,5_75,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/5_75.jpg,0
774,6,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/6.jpg,0
775,6_15,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/6_15.jpg,0
776,6_30,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/6_30.jpg,1
777,6_45,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/6_45.jpg,0
778,6_60,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/6_60.jpg,3
779,6_75,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/6_75.jpg,0
780,7,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/7.jpg,0
781,7_15,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/7_15.jpg,0
782,7_30,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/7_30.jpg,3
783,7_45,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/7_45.jpg,2
784,7_60,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/7_60.jpg,0
785,7_75,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/7_75.jpg,4
786,8,28.2,83.0,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/8.jpg,2
787,8_15,28.2,83.0,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/8_15.jpg,1
788,8_30,28.2,83.0,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/8_30.jpg,3
789,8_45,28.2,83.0,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/8_45.jpg,3
790,8_60,28.2,83.0,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/8_60.jpg,1
791,8_75,28.2,83.0,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/8_75.jpg,0
792,9,34.1,71.4,2020-09-19 12:00:06.232,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/9.jpg,1
793,9_15,34.1,71.4,2020-09-19 12:00:06.232,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/9_15.jpg,1
794,9_30,34.1,71.4,2020-09-19 12:00:06.232,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/9_30.jpg,0
795,9_45,34.1,71.4,2020-09-19 12:00:06.232,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/9_45.jpg,0
796,9_60,34.1,71.4,2020-09-19 12:00:06.232,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/9_60.jpg,2
797,9_75,34.1,71.4,2020-09-19 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/9_75.jpg,3
798,10,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/10.jpg,2
799,10_15,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/10_15.jpg,4
800,10_30,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/10_30.jpg,3
801,10_45,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/10_45.jpg,0
802,10_60,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/10_60.jpg,0
803,10_75,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/10_75.jpg,2
804,11,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/11.jpg,4
805,11_15,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/11_15.jpg,1
806,11_30,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/11_30.jpg,2
807,11_45,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/11_45.jpg,2
808,11_60,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/11_60.jpg,2
809,11_75,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/11_75.jpg,0
810,12,29.4,79.0,2020-09-20 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/12.jpg,1
811,12_15,29.4,79.0,2020-09-20 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/12_15.jpg,2
812,12_30,29.4,79.0,2020-09-20 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/12_30.jpg,3
813,12_45,29.4,79.0,2020-09-20 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/12_45.jpg,2
814,12_60,29.4,79.0,2020-09-20 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/12_60.jpg,4
815,12_75,29.4,79.0,2020-09-20 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/12_75.jpg,3
816,13,0.0,0.0,2020-09-20 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/13.jpg,0
817,13_15,0.0,0.0,2020-09-20 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/13_15.jpg,3
818,13_30,0.0,0.0,2020-09-20 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/13_30.jpg,2
819,13_45,0.0,0.0,2020-09-20 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/13_45.jpg,4
820,13_60,0.0,0.0,2020-09-20 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/13_60.jpg,3
821,13_75,0.0,0.0,2020-09-20 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/13_75.jpg,4
822,14,0.0,0.0,2020-09-20 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/14.jpg,4
823,14_15,0.0,0.0,2020-09-20 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/14_15.jpg,1
824,14_30,0.0,0.0,2020-09-20 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/14_30.jpg,1
825,14_45,0.0,0.0,2020-09-20 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/14_45.jpg,2
826,14_60,0.0,0.0,2020-09-20 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/14_60.jpg,1
827,14_75,0.0,0.0,2020-09-20 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/14_75.jpg,0
828,15,29.7,79.0,2020-09-20 14:00:19,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/15.jpg,3
829,15_15,29.7,79.0,2020-09-20 14:00:19,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/15_15.jpg,1
830,15_30,29.7,79.0,2020-09-20 14:00:19,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/15_30.jpg,3
831,15_45,29.7,79.0,2020-09-20 14:00:19,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/15_45.jpg,0
832,15_60,29.7,79.0,2020-09-20 14:00:19,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/15_60.jpg,0
833,15_75,29.7,79.0,2020-09-20 14:00:19,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/15_75.jpg,4
834,16,0.0,0.0,2020-09-20 18:00:04,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/16.jpg,2
835,16_15,0.0,0.0,2020-09-20 18:00:04,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/16_15.jpg,2
836,16_30,0.0,0.0,2020-09-20 18:00:04,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/16_30.jpg,1
837,16_45,0.0,0.0,2020-09-20 18:00:04,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/16_45.jpg,2
838,16_60,0.0,0.0,2020-09-20 18:00:04,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/16_60.jpg,4
839,16_75,0.0,0.0,2020-09-20 18:00:04,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/16_75.jpg,1
840,17,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/17.jpg,4
841,17_15,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/17_15.jpg,1
842,17_30,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/17_30.jpg,3
843,17_45,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/17_45.jpg,4
844,17_60,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/17_60.jpg,1
845,17_75,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/17_75.jpg,2
846,18,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/18.jpg,2
847,18_15,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/18_15.jpg,3
