id,temperature,humidity,datetime,last_capture,paths
35_60,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/35_60.jpg
35_75,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/35_75.jpg
36,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/36.jpg
36_15,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/36_15.jpg
36_30,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/36_30.jpg
36_45,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/36_45.jpg
36_60,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/36_60.jpg
36_75,29.1,82.4,2020-02-28 00:00:12,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/36_75.jpg
37,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/37.jpg
37_15,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/37_15.jpg
37_30,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/37_30.jpg
37_45,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/37_45.jpg
37_60,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/37_60.jpg
37_75,28.4,83.8,2020-02-28 06:00:08,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/37_75.jpg
38,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/38.jpg
38_15,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/38_15.jpg
38_30,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/38_30.jpg
38_45,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/38_45.jpg
38_60,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/38_60.jpg
38_75,34.8,68.5,2020-02-28 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/38_75.jpg
39,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/39.jpg
39_15,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/39_15.jpg
39_30,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/39_30.jpg
39_45,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/39_45.jpg
39_60,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/39_60.jpg
39_75,34.5,64.3,2020-02-28 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/39_75.jpg
40,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/40.jpg
40_15,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/40_15.jpg
40_30,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/40_30.jpg
40_45,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/40_45.jpg
40_60,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/40_60.jpg
40_75,28.7,79.7,2020-03-01 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/40_75.jpg
41,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/41.jpg
41_15,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/41_15.jpg
41_30,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/41_30.jpg
41_45,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/41_45.jpg
41_60,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/41_60.jpg
41_75,27.9,81.1,2020-03-01 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/41_75.jpg
42,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/42.jpg
42_15,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/42_15.jpg
42_30,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/42_30.jpg
42_45,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/42_45.jpg
42_60,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/42_60.jpg
42_75,32.1,64.4,2020-03-01 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/42_75.jpg
43,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/43.jpg
43_15,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/43_15.jpg
43_30,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/43_30.jpg
43_45,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/43_45.jpg
43_60,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/43_60.jpg
43_75,34.5,61.2,2020-03-01 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/43_75.jpg
44,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/44.jpg
44_15,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/44_15.jpg
44_30,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/44_30.jpg
44_45,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/44_45.jpg
44_60,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/44_60.jpg
44_75,29.6,80.3,2020-03-04 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/44_75.jpg
45,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/45.jpg
45_15,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/45_15.jpg
45_30,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/45_30.jpg
45_45,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/45_45.jpg
45_60,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/45_60.jpg
45_75,29.4,81.2,2020-03-06 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/45_75.jpg
46,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/46.jpg
46_15,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/46_15.jpg
46_30,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/46_30.jpg
46_45,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/46_45.jpg
46_60,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/46_60.jpg
46_75,28.4,84.5,2020-03-06 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/46_75.jpg
0,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/0.jpg
0_15,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/0_15.jpg
0_30,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/0_30.jpg
0_45,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/0_45.jpg
0_60,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/0_60.jpg
0_75,28.7,83.8,2020-09-17 06:00:06.880,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/0_75.jpg
1,32.4,74,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/1.jpg
1_15,32.4,74,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/1_15.jpg
1_30,32.4,74,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/1_30.jpg
1_45,32.4,74,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/1_45.jpg
1_60,32.4,74,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/1_60.jpg
1_75,32.4,74,2020-09-17 12:00:06.402,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/1_75.jpg
2,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/2.jpg
2_15,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/2_15.jpg
2_30,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/2_30.jpg
2_45,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/2_45.jpg
2_60,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/2_60.jpg
2_75,34.9,63.9,2020-09-17 14:00:06.491,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/2_75.jpg
3,31.4,72,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/3.jpg
3_15,31.4,72,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/3_15.jpg
3_30,31.4,72,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/3_30.jpg
3_45,31.4,72,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/3_45.jpg
3_60,31.4,72,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/3_60.jpg
3_75,31.4,72,2020-09-17 18:00:06.175,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/3_75.jpg
4,29,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/4.jpg
4_15,29,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/4_15.jpg
4_30,29,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/4_30.jpg
4_45,29,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/4_45.jpg
4_60,29,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/4_60.jpg
4_75,29,79.8,2020-09-18 00:00:06.434,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/4_75.jpg
5,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/5.jpg
5_15,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/5_15.jpg
5_30,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/5_30.jpg
5_45,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/5_45.jpg
5_60,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/5_60.jpg
5_75,28.3,81.2,2020-09-18 06:00:06.099,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/5_75.jpg
6,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/6.jpg
6_15,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/6_15.jpg
6_30,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/6_30.jpg
6_45,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/6_45.jpg
6_60,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/6_60.jpg
6_75,30.5,73.1,2020-09-18 18:00:06.553,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/6_75.jpg
7,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/7.jpg
7_15,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/7_15.jpg
7_30,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/7_30.jpg
7_45,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/7_45.jpg
7_60,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/7_60.jpg
7_75,29.2,80.5,2020-09-19 00:00:06.520,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/7_75.jpg
8,28.2,83,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/8.jpg
8_15,28.2,83,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/8_15.jpg
8_30,28.2,83,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/8_30.jpg
8_45,28.2,83,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/8_45.jpg
8_60,28.2,83,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/8_60.jpg
8_75,28.2,83,2020-09-19 06:00:06.027,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/8_75.jpg
9,34.1,71.4,2020-09-19 12:00:06.232,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/9.jpg
9_15,34.1,71.4,2020-09-19 12:00:06.232,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/9_15.jpg
9_30,34.1,71.4,2020-09-19 12:00:06.232,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/9_30.jpg
9_45,34.1,71.4,2020-09-19 12:00:06.232,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/9_45.jpg
9_60,34.1,71.4,2020-09-19 12:00:06.232,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/9_60.jpg
9_75,34.1,71.4,2020-09-19 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/9_75.jpg
10,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/10.jpg
10_15,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/10_15.jpg
10_30,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/10_30.jpg
10_45,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/10_45.jpg
10_60,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/10_60.jpg
10_75,36.6,64.4,2020-09-19 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/10_75.jpg
11,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/11.jpg
11_15,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/11_15.jpg
11_30,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/11_30.jpg
11_45,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/11_45.jpg
11_60,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/11_60.jpg
11_75,31.3,72.8,2020-09-19 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/11_75.jpg
12,29.4,79,2020-09-20 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/12.jpg
12_15,29.4,79,2020-09-20 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/12_15.jpg
12_30,29.4,79,2020-09-20 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/12_30.jpg
12_45,29.4,79,2020-09-20 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/12_45.jpg
12_60,29.4,79,2020-09-20 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/12_60.jpg
12_75,29.4,79,2020-09-20 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/12_75.jpg
13,0,0,2020-09-20 06:00:03,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/13.jpg
13_15,0,0,2020-09-20 06:00:03,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/13_15.jpg
13_30,0,0,2020-09-20 06:00:03,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/13_30.jpg
13_45,0,0,2020-09-20 06:00:03,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/13_45.jpg
13_60,0,0,2020-09-20 06:00:03,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/13_60.jpg
13_75,0,0,2020-09-20 06:00:03,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/13_75.jpg
14,0,0,2020-09-20 12:00:08,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/14.jpg
14_15,0,0,2020-09-20 12:00:08,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/14_15.jpg
14_30,0,0,2020-09-20 12:00:08,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/14_30.jpg
14_45,0,0,2020-09-20 12:00:08,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/14_45.jpg
14_60,0,0,2020-09-20 12:00:08,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/14_60.jpg
14_75,0,0,2020-09-20 12:00:08,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/14_75.jpg
15,29.7,79,2020-09-20 14:00:19,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/15.jpg
15_15,29.7,79,2020-09-20 14:00:19,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/15_15.jpg
15_30,29.7,79,2020-09-20 14:00:19,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/15_30.jpg
15_45,29.7,79,2020-09-20 14:00:19,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/15_45.jpg
15_60,29.7,79,2020-09-20 14:00:19,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/15_60.jpg
15_75,29.7,79,2020-09-20 14:00:19,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/15_75.jpg
16,0,0,2020-09-20 18:00:04,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/16.jpg
16_15,0,0,2020-09-20 18:00:04,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/16_15.jpg
16_30,0,0,2020-09-20 18:00:04,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/16_30.jpg
16_45,0,0,2020-09-20 18:00:04,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/16_45.jpg
16_60,0,0,2020-09-20 18:00:04,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/16_60.jpg
16_75,0,0,2020-09-20 18:00:04,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/16_75.jpg
17,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/17.jpg
17_15,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/17_15.jpg
17_30,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/17_30.jpg
17_45,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/17_45.jpg
17_60,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/17_60.jpg
17_75,28.2,83.6,2020-09-21 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/17_75.jpg
18,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/18.jpg
18_15,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/18_15.jpg
18_30,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/18_30.jpg
18_45,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/18_45.jpg
18_60,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/18_60.jpg
18_75,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/18_75.jpg
19,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/19.jpg
19_15,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/19_15.jpg
19_30,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/19_30.jpg
19_45,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/19_45.jpg
19_60,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/19_60.jpg
19_75,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/19_75.jpg
20,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/20.jpg
20_15,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/20_15.jpg
20_30,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/20_30.jpg
20_45,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/20_45.jpg
20_60,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/20_60.jpg
20_75,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/20_75.jpg
21,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/21.jpg
21_15,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/21_15.jpg
21_30,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/21_30.jpg
21_45,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/21_45.jpg
21_60,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/21_60.jpg
21_75,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/21_75.jpg
22,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/22.jpg
22_15,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/22_15.jpg
22_30,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/22_30.jpg
22_45,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/22_45.jpg
22_60,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/22_60.jpg
22_75,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/22_75.jpg
23,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/23.jpg
23_15,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/23_15.jpg
23_30,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/23_30.jpg
23_45,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/23_45.jpg
23_60,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/23_60.jpg
23_75,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/23_75.jpg
24,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/24.jpg
24_15,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/24_15.jpg
24_30,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/24_30.jpg
24_45,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/24_45.jpg
24_60,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/24_60.jpg
24_75,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/24_75.jpg
25,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/25.jpg
25_15,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/25_15.jpg
25_30,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/25_30.jpg
25_45,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/25_45.jpg
25_60,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/25_60.jpg
25_75,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../../Color Samples Dataset/Market segment/25_75.jpg
